chamber,committee,committee_code,api_uri,date,time,location,description,bill_ids,url,meeting_type
House,Committee on Natural Resources,HSII,https://api.propublica.org/congress/v1/115/house/committees/HSII.json,2018-02-06,14:00:00,LHOB 1324,"Legislative Hearing on H.R. 231 (Rep. Don Young of AK), &quot;Canyon Village Land Conveyance Act,&quot; and H.R. 4032 (Rep. Tom O&#39;Halleran), &quot;Gila River Indian Community Federal Rights-of-Way, Easements, and Boundary Clarification Act.&quot;",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106843,Hearing
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/115/house/committees/HSED.json,2018-02-06,13:30:00,RHOB 2175,Reviewing the Policies and Priorities of the Mine Safety and Health Administration,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106825,Hearing
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/115/house/committees/HSED.json,2018-02-06,13:30:00,RHOB 2175,Reviewing the Policies and Priorities of the Mine Safety and Health Administration,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106825,Hearing
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-02-06,13:00:00,CAPITOL H-313,"Senate amendment to H.R. 1892An Act to amend title 4, United States Code, to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty. [Further Extension of Continuing Appropriations Act, 2018]",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106839,Hearing
Senate,"Committee on Banking, Housing, and Urban Affairs",SSBK,https://api.propublica.org/congress/v1/115/senate/committees/SSBK.json,2018-02-06,10:00:00,SD-538,"Hearings to examine virtual currencies, focusing on the oversight role of the Securities and Exchange Commission and the Commodity Futures Trading Commission.",n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/115/senate/committees/SSFR.json,2018-02-06,10:00:00,SD-419,Hearings to examine the Administration&#39;s South Asia strategy on Afghanistan.,n/a,,
Senate,"Committee on Health, Education, Labor, and Pensions",SSHR,https://api.propublica.org/congress/v1/115/senate/committees/SSHR.json,2018-02-06,10:00:00,SD-430,"Hearings to examine reauthorizing the Higher Education Act, focusing on improving college affordability.",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-02-06,10:00:00,SD-226,"Hearings to examine beneficial ownership, focusing on fighting illicit international financial networks through transparency.",n/a,,
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/115/house/committees/HSFA.json,2018-02-06,10:00:00,,U.S. Cyber Diplomacy in an Era of Growing Threats,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106830,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/115/house/committees/HSSY.json,2018-02-06,10:00:00,RHOB 2318,In Defense of Scientific Integrity: Examining the IARC Monograph Programme and Glyphosate Review,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106828,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/115/house/committees/HSIF.json,2018-02-06,10:00:00,RHOB 2123,DOE Modernization: Advancing the Economic and National Security Benefits of Americas Nuclear Infrastructure,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106823,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-02-06,10:00:00,RHOB 2154,"H.R. 1339 (Duncan-TN), Freedom from Government Competition Act of 2017; H.R. 4887 (Foxx), Grant Reporting Efficiency and Agreements Transparency (GREAT) Act of 2018; H.R. ____ (Russell), IG Subpoena Authority Act; H.R. 3076 (Graves), Creating Advanced Streamlined Electronic Services (CASES) for Constituents Act of 2017; H.R. 3398 (Young-AK), REAL ID Act Modification for Freely Associated States Act; H.R. 4631 (Quigley), Access to Congressionally Mandated Reports Act; H.R. 4446 (Plaskett), To amend the Virgin Islands of the United States Centennial Commission Act to extend the expiration date of the Commission, and for other purposes. H.R. 3183 (Garrett), To designate the facility of the United States Postal Service located at 13683 James Madison Highway in Palmyra, Virginia, as the U.S. Navy Seaman Dakota Kyle Rigsby Post Office; H.R. 3184 (Garrett), To designate the facility of the United States Postal Service located at 180 McCormick Road in Charlottesville, Virginia, as the Captain Humayun Khan Post Office; H.R. 4188 (Jenkins), To designate the facility of the United States Postal Service located at 621 Kansas Avenue in Atchison, Kansas, as the Amelia Earhart Post Office Building; H.R. 4405 (Espaillat), To designate the facility of the United States Postal Service located at 4558 Broadway in New York, New York, as the Stanley Michaels Post Office Building; H.R. 4406 (Espaillat), To designate the facility of the United States Postal Service located at 99 Macombs Place in New York, New York, as the Tuskegee Airman Post Office Building; H.R. 4463 (Velazquez), To designate the facility of the United States Postal Service located at 6 Doyers Street in New York, New York, as the Mabel Lee Memorial Post Office; H.R. 4646 (Palmer), To designate the facility of the United States Postal Service located at 1900 Corporate Drive in Birmingham, Alabama, as the Lance Corporal Thomas E. Rivers, Jr. Post Office Building; and H.R. 4685 (Cicilline), To designate the facility of the United States Postal Service located at 515 Hope Street in Bristol, Rhode Island, as the First Sergeant P. Andrew McKenna Jr. Post Office.",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106836,Markup
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/115/house/committees/HSHM.json,2018-02-06,10:00:00,CAPITOL HVC-210,Ensuring Effective and Reliable Alerts and Warnings.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106795,Hearing
House,Committee on Natural Resources,HSII,https://api.propublica.org/congress/v1/115/house/committees/HSII.json,2018-02-06,10:00:00,LHOB 1324,"Legislative hearing on the following bills: H.R. 835 (Rep. Doug Lamborn), To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument. H.R. 857 (Rep. Paul Cook), To provide for conservation and enhanced recreation activities in the California Desert Conservation Area, and for other purposes. H.R. 4895 (Rep. Bennie Thompson), To establish the Medgar Evers National Monument in the State of Mississippi, and for other purposes. Medgar Evers National Monument Act",hr835-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106829,Hearing
House,Committee on Natural Resources,HSII,https://api.propublica.org/congress/v1/115/house/committees/HSII.json,2018-02-06,10:00:00,LHOB 1324,"Legislative hearing on the following bills: H.R. 835 (Rep. Doug Lamborn), To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument. H.R. 857 (Rep. Paul Cook), To provide for conservation and enhanced recreation activities in the California Desert Conservation Area, and for other purposes. H.R. 4895 (Rep. Bennie Thompson), To establish the Medgar Evers National Monument in the State of Mississippi, and for other purposes. Medgar Evers National Monument Act",hr857-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106829,Hearing
House,Committee on Natural Resources,HSII,https://api.propublica.org/congress/v1/115/house/committees/HSII.json,2018-02-06,10:00:00,LHOB 1324,"Legislative hearing on the following bills: H.R. 835 (Rep. Doug Lamborn), To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument. H.R. 857 (Rep. Paul Cook), To provide for conservation and enhanced recreation activities in the California Desert Conservation Area, and for other purposes. H.R. 4895 (Rep. Bennie Thompson), To establish the Medgar Evers National Monument in the State of Mississippi, and for other purposes. Medgar Evers National Monument Act",hr4895-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106829,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/115/house/committees/HSBU.json,2018-02-06,10:00:00,LHOB 1334,"CBO Oversight: Economic Assumptions, Baseline Construction, Cost Estimating, and Scoring",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106876,Hearing
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/115/house/committees/HSAS.json,2018-02-06,10:00:00,,The National Defense Strategy and the Nuclear Posture Review,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106833,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-02-06,10:00:00,RHOB 2154,"H.R. 1339 (Duncan-TN), Freedom from Government Competition Act of 2017; H.R. 4887 (Foxx), Grant Reporting Efficiency and Agreements Transparency (GREAT) Act of 2018; H.R. ____ (Russell), IG Subpoena Authority Act; H.R. 3076 (Graves), Creating Advanced Streamlined Electronic Services (CASES) for Constituents Act of 2017; H.R. 3398 (Young-AK), REAL ID Act Modification for Freely Associated States Act; H.R. 4631 (Quigley), Access to Congressionally Mandated Reports Act; H.R. 4446 (Plaskett), To amend the Virgin Islands of the United States Centennial Commission Act to extend the expiration date of the Commission, and for other purposes. H.R. 3183 (Garrett), To designate the facility of the United States Postal Service located at 13683 James Madison Highway in Palmyra, Virginia, as the U.S. Navy Seaman Dakota Kyle Rigsby Post Office; H.R. 3184 (Garrett), To designate the facility of the United States Postal Service located at 180 McCormick Road in Charlottesville, Virginia, as the Captain Humayun Khan Post Office; H.R. 4188 (Jenkins), To designate the facility of the United States Postal Service located at 621 Kansas Avenue in Atchison, Kansas, as the Amelia Earhart Post Office Building; H.R. 4405 (Espaillat), To designate the facility of the United States Postal Service located at 4558 Broadway in New York, New York, as the Stanley Michaels Post Office Building; H.R. 4406 (Espaillat), To designate the facility of the United States Postal Service located at 99 Macombs Place in New York, New York, as the Tuskegee Airman Post Office Building; H.R. 4463 (Velazquez), To designate the facility of the United States Postal Service located at 6 Doyers Street in New York, New York, as the Mabel Lee Memorial Post Office; H.R. 4646 (Palmer), To designate the facility of the United States Postal Service located at 1900 Corporate Drive in Birmingham, Alabama, as the Lance Corporal Thomas E. Rivers, Jr. Post Office Building; and H.R. 4685 (Cicilline), To designate the facility of the United States Postal Service located at 515 Hope Street in Bristol, Rhode Island, as the First Sergeant P. Andrew McKenna Jr. Post Office.",n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106836,Markup
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/115/house/committees/HSSY.json,2018-02-06,10:00:00,RHOB 2318,In Defense of Scientific Integrity: Examining the IARC Monograph Programme and Glyphosate Review,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106828,Hearing
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-02-06,10:00:00,RHOB 2128,The Annual Report of the Financial Stability Oversight Council,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106837,Hearing
